1.0293	1.5041	1.8661	2.128	2.3027
2.9874	3.0378	3.0564	3.0388	2.9879
1.2661	1.3037	1.3458	1.3902	1.4347
0.62433	0.51515	0.42322	0.35478	0.31608
5.877	5.8926	5.844	5.7402	5.5904
3.8126	3.9422	4.083	4.2329	4.3896
5.8965	5.8031	5.6929	5.5663	5.4235
4.5843	4.8447	5.1288	5.4342	5.7578
11.473	11.504	11.507	11.484	11.436
9.0502	9.0405	9.0585	9.1065	9.187
13.762	13.496	13.147	12.725	12.241
4.1063	4.1802	4.3158	4.5054	4.7394
6.2093	5.9982	5.8067	5.6437	5.5184
8.3171	8.485	8.6369	8.7706	8.8839
